"","ResponseId","sex","age","attention_check","lab","modality","incentive","orientation","info","prq_g_1","prq_g_2","prq_o_1","prq_o_2","prq_a_1","prq_a_2","prq_p_1","prq_p_2","prq_n_1","prq_n_2","prq_w_1","prq_w_2","trial","value","info.pres","just"
"2431","R_3OObBCfS1g1meb0",2,21,5,"USA_01","online","credit","left.c","demand",9,5,9,9,5,9,2,2,7,5,8,8,"stim_lef_lar_mky",NA,"yes","left"
"2432","R_3OObBCfS1g1meb0",2,21,5,"USA_01","online","credit","left.c","demand",9,5,9,9,5,9,2,2,7,5,8,8,"stim_lef_sma_mky",NA,"yes","left"
"2433","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_lef_sma_mkn",7,"no","left"
"2434","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_lef_lar_mkn",5,"no","left"
"2435","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_rig_sma_mkn",NA,"no","right"
"2436","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_rig_lar_mkn",NA,"no","right"
"2437","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_rig_lar_mky",3,"yes","right"
"2438","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_rig_sma_mky",6,"yes","right"
"2439","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_lef_lar_mky",NA,"yes","left"
"2440","R_5OpLeLkVKJg6NYD",1,21,3,"USA_01","online","credit","left.c","conform",4,5,4,4,7,7,6,4,6,4,6,6,"stim_lef_sma_mky",NA,"yes","left"
"2441","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_lef_sma_mkn",5,"no","left"
"2442","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_lef_lar_mkn",2,"no","left"
"2443","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_rig_sma_mkn",NA,"no","right"
"2444","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_rig_lar_mkn",NA,"no","right"
"2445","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_rig_lar_mky",3,"yes","right"
"2446","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_rig_sma_mky",4,"yes","right"
"2447","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_lef_lar_mky",NA,"yes","left"
"2448","R_1ydfCHgvxF4GLJC",3,20,5,"USA_01","online","credit","left.c","demand",1,8,1,4,1,5,1,3,1,1,1,4,"stim_lef_sma_mky",NA,"yes","left"
"2449","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_lef_sma_mkn",4,"no","left"
"2450","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_lef_lar_mkn",3,"no","left"
"2451","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_rig_sma_mkn",NA,"no","right"
"2452","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_rig_lar_mkn",NA,"no","right"
"2453","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_rig_lar_mky",4,"yes","right"
"2454","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_rig_sma_mky",3,"yes","right"
"2455","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_lef_lar_mky",NA,"yes","left"
"2456","R_6qL3eZBEWiKn6a9",2,22,5,"USA_01","online","credit","left.c","demand",3,4,8,9,8,2,7,7,1,1,3,10,"stim_lef_sma_mky",NA,"yes","left"
"2457","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_lef_sma_mkn",2,"no","left"
"2458","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_lef_lar_mkn",3,"no","left"
"2459","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_rig_sma_mkn",NA,"no","right"
"2460","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_rig_lar_mkn",NA,"no","right"
"2461","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_rig_lar_mky",4,"yes","right"
"2462","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_rig_sma_mky",4,"yes","right"
"2463","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_lef_lar_mky",NA,"yes","left"
"2464","R_7t1u8YP3oKQaMNP",1,21,4,"USA_01","online","credit","left.c","demand",4,5,7,7,6,7,4,3,2,6,6,7,"stim_lef_sma_mky",NA,"yes","left"
"2465","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_lef_sma_mkn",2,"no","left"
"2466","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_lef_lar_mkn",7,"no","left"
"2467","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_rig_sma_mkn",NA,"no","right"
"2468","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_rig_lar_mkn",NA,"no","right"
"2469","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_rig_lar_mky",5,"yes","right"
"2470","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_rig_sma_mky",6,"yes","right"
"2471","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_lef_lar_mky",NA,"yes","left"
"2472","R_5kHA5dNq9iy2AS7",1,21,3,"USA_01","online","credit","left.c","conform",8,8,8,4,8,4,7,9,8,7,7,8,"stim_lef_sma_mky",NA,"yes","left"
"2473","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_lef_sma_mkn",5,"no","left"
"2474","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_lef_lar_mkn",1,"no","left"
"2475","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_rig_sma_mkn",NA,"no","right"
"2476","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_rig_lar_mkn",NA,"no","right"
"2477","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_rig_lar_mky",3,"yes","right"
"2478","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_rig_sma_mky",1,"yes","right"
"2479","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_lef_lar_mky",NA,"yes","left"
"2480","R_324lypokoQHb0DU",1,19,4,"USA_01","online","credit","left.c","conform",7,8,9,7,7,5,8,8,4,6,7,9,"stim_lef_sma_mky",NA,"yes","left"
"2481","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_lef_sma_mkn",4,"no","left"
"2482","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_lef_lar_mkn",2,"no","left"
"2483","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_rig_sma_mkn",NA,"no","right"
"2484","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_rig_lar_mkn",NA,"no","right"
"2485","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_rig_lar_mky",2,"yes","right"
"2486","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_rig_sma_mky",1,"yes","right"
"2487","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_lef_lar_mky",NA,"yes","left"
"2488","R_3Mle04beA0QBGU0",2,21,5,"USA_01","online","credit","left.c","demand",10,7,10,9,10,8,5,6,9,7,10,7,"stim_lef_sma_mky",NA,"yes","left"
"2489","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_lef_sma_mkn",2,"no","left"
"2490","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_lef_lar_mkn",2,"no","left"
"2491","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_rig_sma_mkn",NA,"no","right"
"2492","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_rig_lar_mkn",NA,"no","right"
"2493","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_rig_lar_mky",3,"yes","right"
"2494","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_rig_sma_mky",4,"yes","right"
"2495","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_lef_lar_mky",NA,"yes","left"
"2496","R_3H7an2beBdrAYtq",2,20,5,"USA_01","online","credit","left.c","conform",3,3,6,6,4,2,1,5,1,1,4,8,"stim_lef_sma_mky",NA,"yes","left"
"2497","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_lef_sma_mkn",2,"no","left"
"2498","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_lef_lar_mkn",4,"no","left"
"2499","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_rig_sma_mkn",NA,"no","right"
"2500","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_rig_lar_mkn",NA,"no","right"
"2501","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_rig_lar_mky",2,"yes","right"
"2502","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_rig_sma_mky",5,"yes","right"
"2503","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_lef_lar_mky",NA,"yes","left"
"2504","R_3pEuUinOy4ihiM1",2,19,3,"USA_01","online","credit","left.c","demand",5,6,5,7,5,4,3,4,5,4,6,8,"stim_lef_sma_mky",NA,"yes","left"
"2505","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_lef_sma_mkn",4,"no","left"
"2506","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_lef_lar_mkn",4,"no","left"
"2507","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_rig_sma_mkn",NA,"no","right"
"2508","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_rig_lar_mkn",NA,"no","right"
"2509","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_rig_lar_mky",7,"yes","right"
"2510","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_rig_sma_mky",2,"yes","right"
"2511","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_lef_lar_mky",NA,"yes","left"
"2512","R_5la6g0e9uFXsnyW",1,20,4,"USA_01","online","credit","left.c","conform",8,8,9,9,9,9,9,10,9,8,9,9,"stim_lef_sma_mky",NA,"yes","left"
"2513","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_lef_sma_mkn",2,"no","left"
"2514","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_lef_lar_mkn",3,"no","left"
"2515","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_rig_sma_mkn",NA,"no","right"
"2516","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_rig_lar_mkn",NA,"no","right"
"2517","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_rig_lar_mky",2,"yes","right"
"2518","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_rig_sma_mky",6,"yes","right"
"2519","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_lef_lar_mky",NA,"yes","left"
"2520","R_32LUWQ3UA5ldz54",2,2002,4,"USA_01","online","credit","left.c","demand",6,5,5,6,6,6,5,4,4,4,7,7,"stim_lef_sma_mky",NA,"yes","left"
"2521","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_lef_sma_mkn",2,"no","left"
"2522","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_lef_lar_mkn",4,"no","left"
"2523","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_rig_sma_mkn",NA,"no","right"
"2524","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_rig_lar_mkn",NA,"no","right"
"2525","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_rig_lar_mky",4,"yes","right"
"2526","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_rig_sma_mky",6,"yes","right"
"2527","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_lef_lar_mky",NA,"yes","left"
"2528","R_1Ej9sObJAlnjwNO",2,23,5,"USA_01","online","credit","left.c","demand",4,6,6,10,7,2,2,6,1,1,2,6,"stim_lef_sma_mky",NA,"yes","left"
"2529","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_lef_sma_mkn",6,"no","left"
"2530","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_lef_lar_mkn",6,"no","left"
"2531","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_rig_sma_mkn",NA,"no","right"
"2532","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_rig_lar_mkn",NA,"no","right"
"2533","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_rig_lar_mky",3,"yes","right"
"2534","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_rig_sma_mky",1,"yes","right"
"2535","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_lef_lar_mky",NA,"yes","left"
"2536","R_5Hjkw6qs69IgvG8",1,21,2,"USA_01","online","credit","left.c","demand",5,5,5,5,5,5,5,5,5,5,5,5,"stim_lef_sma_mky",NA,"yes","left"
"2537","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_lef_sma_mkn",4,"no","left"
"2538","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_lef_lar_mkn",3,"no","left"
"2539","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_rig_sma_mkn",NA,"no","right"
"2540","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_rig_lar_mkn",NA,"no","right"
"2541","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_rig_lar_mky",3,"yes","right"
"2542","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_rig_sma_mky",2,"yes","right"
"2543","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_lef_lar_mky",NA,"yes","left"
"2544","R_7UWKuQnf5QtFOu8",2,22,4,"USA_01","online","credit","left.c","conform",5,5,6,5,6,6,6,6,5,6,6,6,"stim_lef_sma_mky",NA,"yes","left"
"2545","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_lef_sma_mkn",3,"no","left"
"2546","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_lef_lar_mkn",4,"no","left"
"2547","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_rig_sma_mkn",NA,"no","right"
"2548","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_rig_lar_mkn",NA,"no","right"
"2549","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_rig_lar_mky",3,"yes","right"
"2550","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_rig_sma_mky",3,"yes","right"
"2551","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_lef_lar_mky",NA,"yes","left"
"2552","R_3fdSDfpm4ODIFE3",2,20,4,"USA_01","online","credit","left.c","demand",5,1,7,5,7,8,1,7,5,1,7,5,"stim_lef_sma_mky",NA,"yes","left"
"2553","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_lef_sma_mkn",1,"no","left"
"2554","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_lef_lar_mkn",3,"no","left"
"2555","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_rig_sma_mkn",NA,"no","right"
"2556","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_rig_lar_mkn",NA,"no","right"
"2557","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_rig_lar_mky",1,"yes","right"
"2558","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_rig_sma_mky",1,"yes","right"
"2559","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_lef_lar_mky",NA,"yes","left"
"2560","R_3SkOHpxmEE6Doox",2,20,4,"USA_01","online","credit","left.c","demand",3,3,1,6,3,6,1,1,1,1,8,1,"stim_lef_sma_mky",NA,"yes","left"
"2561","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_lef_sma_mkn",2,"no","left"
"2562","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_lef_lar_mkn",5,"no","left"
"2563","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_rig_sma_mkn",NA,"no","right"
"2564","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_rig_lar_mkn",NA,"no","right"
"2565","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_rig_lar_mky",2,"yes","right"
"2566","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_rig_sma_mky",2,"yes","right"
"2567","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_lef_lar_mky",NA,"yes","left"
"2568","R_1Czqr78B3nN0zDj",2,19,4,"USA_01","online","credit","left.c","demand",5,6,5,2,1,2,1,5,1,1,7,7,"stim_lef_sma_mky",NA,"yes","left"
"2569","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_lef_sma_mkn",3,"no","left"
"2570","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_lef_lar_mkn",4,"no","left"
"2571","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_rig_sma_mkn",NA,"no","right"
"2572","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_rig_lar_mkn",NA,"no","right"
"2573","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_rig_lar_mky",4,"yes","right"
"2574","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_rig_sma_mky",3,"yes","right"
"2575","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_lef_lar_mky",NA,"yes","left"
"2576","R_5GwRvJ3kg7Zlkey",2,22,5,"USA_01","online","credit","left.c","conform",8,6,10,10,10,7,9,10,1,3,1,10,"stim_lef_sma_mky",NA,"yes","left"
"2577","R_166poNPdrjbqI8x",1,20,4,"USA_01","online","credit","left.c","conform",9,6,3,6,3,7,5,5,1,1,1,9,"stim_lef_sma_mkn",2,"no","left"
"2578","R_166poNPdrjbqI8x",1,20,4,"USA_01","online","credit","left.c","conform",9,6,3,6,3,7,5,5,1,1,1,9,"stim_lef_lar_mkn",3,"no","left"
"2579","R_166poNPdrjbqI8x",1,20,4,"USA_01","online","credit","left.c","conform",9,6,3,6,3,7,5,5,1,1,1,9,"stim_rig_sma_mkn",NA,"no","right"
"2580","R_166poNPdrjbqI8x",1,20,4,"USA_01","online","credit","left.c","conform",9,6,3,6,3,7,5,5,1,1,1,9,"stim_rig_lar_mkn",NA,"no","right"
"2581","R_166poNPdrjbqI8x",1,20,4,"USA_01","online","credit","left.c","conform",9,6,3,6,3,7,5,5,1,1,1,9,"stim_rig_lar_mky",1,"yes","right"
